survey_Id;Country;D3_gender
BRA05868;Brasil;Homem
BRA05869;Brasil;Masculino
BRA05870;Brasil;Masculino
BRA05871;Brasil;Masculino
BRA05872;Brasil;Heterossexual
BRA05873;Brasil;Feminino
BRA05874;Brasil;Feminino
BRA05875;Brasil;Feminina
BRA05876;Brasil;Masculino
BRA05877;Brasil;Masculino
BRA05878;Brasil;Feminino
BRA05879;Brasil;Masculino
BRA05880;Brasil;Masculino
BRA05881;Brasil;macho
BRA05882;Brasil;Feminino
BRA05883;Brasil;Feminino
BRA05884;Brasil;feminino
BRA05885;Brasil;Masculino
BRA05886;Brasil;Feminino
BRA05887;Brasil;Feminino
BRA05888;Brasil;Masculino
BRA05889;Brasil;Masculino
BRA05890;Brasil;Hetero
BRA05891;Brasil;Hétero
BRA05892;Brasil;Hetero
BRA05893;Brasil;feminino
BRA05894;Brasil;Masculino
BRA05895;Brasil;Hétero
BRA05896;Brasil;Feminina
BRA05897;Brasil;Hetero
BRA05898;Brasil;Masculino
BRA05899;Brasil;Feminino
BRA05900;Brasil;Heterossexual
BRA05901;Brasil;Feminino
BRA05902;Brasil;Feminino
BRA05903;Brasil;feminino
BRA05904;Brasil;Feminino
BRA05905;Brasil;mulher
BRA05906;Brasil;feminino
BRA05907;Brasil;homem
BRA05908;Brasil;Masculino
BRA05909;Brasil;Masculino
BRA05910;Brasil;Mulher
BRA05911;Brasil;Feminina
BRA05912;Brasil;Feminino
BRA05913;Brasil;Masculino
BRA05914;Brasil;Masculino
BRA05915;Brasil;Masculino
BRA05916;Brasil;Feminino
BRA05917;Brasil;Demosexual
BRA05918;Brasil;Feminino
BRA05919;Brasil;Feminino
BRA05920;Brasil;Feminino
BRA05921;Brasil;Feminino
BRA05922;Brasil;Hétero
BRA05923;Brasil;Feminino
BRA05924;Brasil;feminino
BRA05925;Brasil;Masculino
BRA05926;Brasil;Masculino
BRA05927;Brasil;Masculino
BRA05928;Brasil;Hétero
BRA05929;Brasil;Masculino
BRA05930;Brasil;Masculino
BRA05931;Brasil;Masculino
BRA05932;Brasil;feminino
BRA05933;Brasil;Feminino
BRA05934;Brasil;Mulher
BRA05935;Brasil;Masculino
BRA05936;Brasil;Masculino
BRA05937;Brasil;Hétero
BRA05938;Brasil;feminino
BRA05939;Brasil;Feminino
BRA05940;Brasil;Feminino
BRA05941;Brasil;Hetero
BRA05942;Brasil;Masculino
BRA05943;Brasil;Masculino
BRA05944;Brasil;Heterosexual
BRA05945;Brasil;Feminino
BRA05946;Brasil;Feminino
BRA05947;Brasil;Feminino
BRA05948;Brasil;Feminino
BRA05949;Brasil;Hetero
BRA05950;Brasil;Feminino
BRA05951;Brasil;feminino
BRA05952;Brasil;Masculino
BRA05953;Brasil;Hétero
BRA05954;Brasil;Cisgênero
BRA05955;Brasil;Masculino
BRA05956;Brasil;Hetero
BRA05957;Brasil;Masculino
BRA05958;Brasil;Feminino
BRA05959;Brasil;Masculino
BRA05960;Brasil;feminino
BRA05961;Brasil;Feminino
BRA05962;Brasil;Feminino né
BRA05963;Brasil;Hétero
BRA05964;Brasil;Masculino
BRA05965;Brasil;Feminino
BRA05966;Brasil;Hétero
BRA05967;Brasil;Hetero
BRA05968;Brasil;Feminino
BRA05969;Brasil;Hétero
BRA05970;Brasil;Feminino
BRA05971;Brasil;Masculino
BRA05972;Brasil;Masculino
BRA05973;Brasil;Hetero
BRA05974;Brasil;heterossexual
BRA05975;Brasil;Masculino
BRA05976;Brasil;Feminino
BRA05977;Brasil;Feminino
BRA05978;Brasil;Masculino
BRA05979;Brasil;Hétero
BRA05980;Brasil;Feminino
BRA05981;Brasil;Masculino
BRA05982;Brasil;Masculino
BRA05983;Brasil;Masculino
BRA05984;Brasil;feminino
BRA05985;Brasil;Masculino
BRA05986;Brasil;Feminino
BRA05987;Brasil;Masculino
BRA05988;Brasil;MULHER
BRA05989;Brasil;feminino
BRA05990;Brasil;Hétero
BRA05991;Brasil;Feminino
BRA05992;Brasil;feminino
BRA05993;Brasil;Hétero
BRA05994;Brasil;feminino
BRA05995;Brasil;Hetero
BRA05996;Brasil;Feminino
BRA05997;Brasil;Feminino
BRA05998;Brasil;Masc
BRA05999;Brasil;Masculino
BRA06000;Brasil;feminino
BRA06001;Brasil;Cisgenero
BRA06002;Brasil;feminino
BRA06003;Brasil;Masculino
BRA06004;Brasil;feminino
BRA06005;Brasil;Masculino
BRA06006;Brasil;Masculino
BRA06007;Brasil;Masculino
BRA06008;Brasil;Feminino
BRA06009;Brasil;Masculino
BRA06010;Brasil;feminino
BRA06011;Brasil;Feminino
BRA06012;Brasil;Feminino
BRA06013;Brasil;feminino
BRA06014;Brasil;Masculino
BRA06015;Brasil;HOMEM
BRA06016;Brasil;feminino
BRA06017;Brasil;Masculino
BRA06018;Brasil;Feminino
BRA06019;Brasil;Feminino
BRA06020;Brasil;Hetero
BRA06021;Brasil;Masculino
BRA06022;Brasil;Feminino
BRA06023;Brasil;Feminino
BRA06024;Brasil;Masculino
BRA06025;Brasil;feminino
BRA06026;Brasil;Feminino
BRA06027;Brasil;Homem
BRA06028;Brasil;Feminino
BRA06029;Brasil;Heterossexual
BRA06030;Brasil;Feminino
BRA06031;Brasil;Feminino
BRA06032;Brasil;Feminino
BRA06033;Brasil;Feminino
BRA06034;Brasil;Feminino
BRA06035;Brasil;Masculino
BRA06036;Brasil;FEMININO
BRA06037;Brasil;Feminino
BRA06038;Brasil;Feminino
BRA06039;Brasil;Masculino
BRA06040;Brasil;Feminino
BRA06041;Brasil;Feminino
BRA06042;Brasil;feminino
BRA06043;Brasil;Feminino
BRA06044;Brasil;Masculino
BRA06045;Brasil;Masculino
BRA06046;Brasil;Masculino
BRA06047;Brasil;Masculino
BRA06048;Brasil;feminino
BRA06049;Brasil;Masculino
BRA06050;Brasil;Masculino
BRA06051;Brasil;Feminino
BRA06052;Brasil;Feminino
BRA06053;Brasil;FEMININO
BRA06054;Brasil;Feminino
BRA06055;Brasil;Feminino
BRA06056;Brasil;Feminino
BRA06057;Brasil;Masculino
BRA06058;Brasil;Hétero
BRA06059;Brasil;Feminino
BRA06060;Brasil;Masculino
BRA06061;Brasil;Masculino
BRA06062;Brasil;Hétero
BRA06063;Brasil;feminino
BRA06064;Brasil;Hetero
BRA06065;Brasil;Feminino
BRA06066;Brasil;Masculino
BRA06067;Brasil;feminino
BRA06068;Brasil;Feminino
BRA06069;Brasil;Feminino
BRA06070;Brasil;Feminino
BRA06071;Brasil;Ela
BRA06072;Brasil;Masculino
BRA06073;Brasil;Feminino
BRA06074;Brasil;Feminino
BRA06075;Brasil;feminino
BRA06076;Brasil;FEMININO
BRA06077;Brasil;Feminino
BRA06078;Brasil;Feminino
BRA06079;Brasil;Feminino
BRA06080;Brasil;Masculino
BRA06081;Brasil;Masculino
BRA06082;Brasil;feminino
BRA06083;Brasil;Feminino
BRA06084;Brasil;Feminino
BRA06085;Brasil;Femino
BRA06086;Brasil;Masculino
BRA06087;Brasil;Masculino
BRA06088;Brasil;Masculino
BRA06089;Brasil;Feminino
BRA06090;Brasil;feminina
BRA06091;Brasil;Feminino
BRA06092;Brasil;Feminino
BRA06093;Brasil;feminino
BRA06094;Brasil;Homem
BRA06095;Brasil;Feminino
BRA06096;Brasil;Feminino
BRA06097;Brasil;Feminino
BRA06098;Brasil;Masculino
BRA06099;Brasil;hetero
BRA06100;Brasil;Masculino
BRA06101;Brasil;Feminino
BRA06102;Brasil;Hetero
BRA06103;Brasil;Feminino
BRA06104;Brasil;feminino
BRA06105;Brasil;Feminino
BRA06106;Brasil;Hétero
BRA06107;Brasil;Feminino
BRA06108;Brasil;Mulher cisgenero
BRA06109;Brasil;Feminino
BRA06110;Brasil;femenino
BRA06111;Brasil;hetero
BRA06112;Brasil;feminino
BRA06113;Brasil;MULHER
BRA06114;Brasil;BISSEXUAL
BRA06115;Brasil;Feminino
BRA06116;Brasil;Feminino
BRA06117;Brasil;man
BRA06118;Brasil;Mulher
BRA06119;Brasil;Masculino
BRA06120;Brasil;feminino
BRA06121;Brasil;Feminino
BRA06122;Brasil;feminino
BRA06123;Brasil;Feminino
BRA06124;Brasil;Mulher cis
BRA06125;Brasil;Femea
BRA06126;Brasil;mulher
BRA06127;Brasil;Hetero
BRA06128;Brasil;
BRA06129;Brasil;mulher
BRA06130;Brasil;Feminino
BRA06131;Brasil;feminino
BRA06132;Brasil;Feminino
BRA06133;Brasil;FEMININO
BRA06134;Brasil;Masculino
BRA06135;Brasil;Só existe homem ou mulher
BRA06136;Brasil;Homossexual
BRA06137;Brasil;Masculino
BRA06138;Brasil;Feminina
BRA06139;Brasil;Hetero
BRA06140;Brasil;Feminino
BRA06141;Brasil;Feminino
BRA06142;Brasil;Masculino
BRA06143;Brasil;Homem
BRA06144;Brasil;Masculino
BRA06145;Brasil;Feminino
BRA06146;Brasil;Masculino
BRA06147;Brasil;Masculino
BRA06148;Brasil;Feminino
BRA06149;Brasil;Heterossexual
BRA06150;Brasil;mulher
BRA06151;Brasil;Masculino
BRA06152;Brasil;Masculino
BRA06153;Brasil;Feminino
BRA06154;Brasil;Feminino
BRA06155;Brasil;Masculino
BRA06156;Brasil;Masculino
BRA06157;Brasil;Masculino
BRA06158;Brasil;Feminino
BRA06159;Brasil;Feminino
BRA06160;Brasil;Feminino
BRA06161;Brasil;Feminino
BRA06162;Brasil;Masculino
BRA06163;Brasil;cisgenero
BRA06164;Brasil;feminino
BRA06165;Brasil;Masculino
BRA06166;Brasil;Feminino
BRA06167;Brasil;homem
BRA06168;Brasil;Heterosexual
BRA06169;Brasil;Masculino
BRA06170;Brasil;Masculino
BRA06171;Brasil;feminino
BRA06172;Brasil;cis
BRA06173;Brasil;Masculino
BRA06174;Brasil;Feminino
BRA06175;Brasil;Masculino
BRA06176;Brasil;feminino
BRA06177;Brasil;Masculino
BRA06178;Brasil;Feminino
BRA06179;Brasil;Masculino
BRA06180;Brasil;Feminino
BRA06181;Brasil;Hetero
BRA06182;Brasil;Feminino
BRA06183;Brasil;Masculino
BRA06184;Brasil;Masculino
BRA06185;Brasil;Masculino
BRA06186;Brasil;Feminino
BRA06187;Brasil;Feminino
BRA06188;Brasil;Hetero
BRA06189;Brasil;Masculino
BRA06190;Brasil;Masculino
BRA06191;Brasil;FEMININO
BRA06192;Brasil;Feminino
BRA06193;Brasil;Feminino
BRA06194;Brasil;feminino
BRA06195;Brasil;Feminino
BRA06196;Brasil;feminino
BRA06197;Brasil;hetero
BRA06198;Brasil;Masculino
BRA06199;Brasil;Masculino (CIS)
BRA06200;Brasil;Feminino
BRA06201;Brasil;feminino
BRA06202;Brasil;mulher
BRA06203;Brasil;Masculino
BRA06204;Brasil;Feminino
BRA06205;Brasil;Feminino
BRA06206;Brasil;Feminino
BRA06207;Brasil;feminino
BRA06208;Brasil;Feminino
BRA06209;Brasil;Heterossexual
BRA06210;Brasil;Feminino
BRA06211;Brasil;Masculino
BRA06212;Brasil;feminino
BRA06213;Brasil;Mulher
BRA06214;Brasil;Masculino
BRA06215;Brasil;Masculino
BRA06216;Brasil;Mulher
BRA06217;Brasil;Masculino
BRA06218;Brasil;heterosexual feminino
BRA06219;Brasil;Feminino
BRA06220;Brasil;Feminino
BRA06221;Brasil;Masculino
BRA06222;Brasil;Femininofeminino
BRA06223;Brasil;Feminino
BRA06224;Brasil;Homem
BRA06225;Brasil;Masculino
BRA06226;Brasil;Feminino
BRA06227;Brasil;Masculino
BRA06228;Brasil;Hetero
BRA06229;Brasil;Feminino
BRA06230;Brasil;Feminino
BRA06231;Brasil;FEMININO
BRA06232;Brasil;Feminino
BRA06233;Brasil;Feminino
BRA06234;Brasil;Feminino
BRA06235;Brasil;Feminino
BRA06236;Brasil;Hetero
BRA06237;Brasil;Feminino
BRA06238;Brasil;Feminino
BRA06239;Brasil;Feminino
BRA06240;Brasil;Homem
BRA06241;Brasil;Feminino
BRA06242;Brasil;Feminino
BRA06243;Brasil;Feminino
BRA06244;Brasil;Mulher
BRA06245;Brasil;Feminino
BRA06246;Brasil;Feminino
BRA06247;Brasil;Masculino
BRA06248;Brasil;Masculino
BRA06249;Brasil;feminino
BRA06250;Brasil;Masculino
BRA06251;Brasil;Feminino
BRA06252;Brasil;Feminino
BRA06253;Brasil;Masculino
BRA06254;Brasil;feminino
BRA06255;Brasil;feminino
BRA06256;Brasil;Feminino
BRA06257;Brasil;FEMININO
BRA06258;Brasil;Feminino
BRA06259;Brasil;Mulher
BRA06260;Brasil;Masculino
BRA06261;Brasil;feminino
BRA06262;Brasil;Feminino
BRA06263;Brasil;feminino
BRA06264;Brasil;Masculino
BRA06265;Brasil;Masculino
BRA06266;Brasil;Masculino
BRA06267;Brasil;Feminino
BRA06268;Brasil;Mulher
BRA06269;Brasil;Feminina
BRA06270;Brasil;Feminino
BRA06271;Brasil;feminino
BRA06272;Brasil;Feminino
BRA06273;Brasil;Feminino
BRA06274;Brasil;Mulher
BRA06275;Brasil;Masculino
BRA06276;Brasil;Masculino
BRA06277;Brasil;Feminino
BRA06278;Brasil;Masculino
BRA06279;Brasil;Feminino
BRA06280;Brasil;Feminino
BRA06281;Brasil;Masculino
BRA06282;Brasil;Masculino
BRA06283;Brasil;Masculino
BRA06284;Brasil;Hetereo
BRA06285;Brasil;Masculino
BRA06286;Brasil;Feminino
BRA06287;Brasil;feminino
BRA06288;Brasil;Feminino
BRA06289;Brasil;Masculino
BRA06290;Brasil;Feminina
BRA06291;Brasil;heteronormativo
BRA06292;Brasil;Masculino
BRA06293;Brasil;Cisgênero
BRA06294;Brasil;Feminino
BRA06295;Brasil;Feminino
BRA06296;Brasil;Masculino
BRA06297;Brasil;Masculino
BRA06298;Brasil;Mulher
BRA06299;Brasil;Masculino
BRA06300;Brasil;Mulher
BRA06301;Brasil;Masculino
BRA06302;Brasil;hetero
BRA06303;Brasil;Cis
BRA06304;Brasil;cisgênero
BRA06305;Brasil;Feminino
BRA06306;Brasil;Masculino
BRA06307;Brasil;Masculino
BRA06308;Brasil;Feminino
BRA06309;Brasil;Masculino
BRA06310;Brasil;Masculino
BRA06311;Brasil;Feminino
BRA06312;Brasil;Mulher
BRA06313;Brasil;Feminino
BRA06314;Brasil;Feminino
BRA06315;Brasil;Homem hétero
BRA06316;Brasil;Masculino
BRA06317;Brasil;Masculino
BRA06318;Brasil;Hetero
BRA06319;Brasil;Masculino
BRA06320;Brasil;Masculino
BRA06321;Brasil;Heterossexual
BRA06322;Brasil;Masculino
BRA06323;Brasil;Masculino
BRA06324;Brasil;Masculino
BRA06325;Brasil;Masculino
BRA06326;Brasil;Hetereo
BRA06327;Brasil;Hetereo
BRA06328;Brasil;Feminino
BRA06329;Brasil;Feminino
BRA06330;Brasil;Hetereo
BRA06331;Brasil;Masculino
BRA06332;Brasil;Feminino
BRA06333;Brasil;Masculino
BRA06334;Brasil;Hetereo
BRA06335;Brasil;Masculino
BRA06336;Brasil;Homossexual
BRA06337;Brasil;Feminino
BRA06338;Brasil;Feminino
BRA06339;Brasil;Hetereo
BRA06340;Brasil;Masculino
BRA06341;Brasil;Masculino
BRA06342;Brasil;Hetereo
BRA06343;Brasil;Feminino
BRA06344;Brasil;Fminino
BRA06345;Brasil;Feminino
BRA06346;Brasil;Hetereo
BRA06347;Brasil;Feminino
BRA06348;Brasil;Bissexual
BRA06349;Brasil;Hetereo
BRA06350;Brasil;Feminino
BRA06351;Brasil;Feminino
BRA06352;Brasil;Masculino
BRA06353;Brasil;Masculino
BRA06354;Brasil;Masculino
BRA06355;Brasil;Masculino
BRA06356;Brasil;Masculina
BRA06357;Brasil;Masculino
BRA06358;Brasil;Masculino
BRA06359;Brasil;Masculino
BRA06360;Brasil;Feminino
BRA06361;Brasil;Masculino
BRA06362;Brasil;Hetereo
BRA06363;Brasil;Homossexual
BRA06364;Brasil;Feminino
BRA06365;Brasil;Hetereo
BRA06366;Brasil;Hetero
BRA06367;Brasil;Masculino
BRA06368;Brasil;Masculino
BRA06369;Brasil;Masculino
BRA06370;Brasil;Masculino
BRA06371;Brasil;Masculino
BRA06372;Brasil;Masculino
BRA06373;Brasil;Masculino
BRA06374;Brasil;Masculino
BRA06375;Brasil;cis
BRA06376;Brasil;Feminino
BRA06377;Brasil;Masculino
BRA06378;Brasil;Masculino
BRA06379;Brasil;Masculino
BRA06380;Brasil;Masculino
BRA06381;Brasil;Masculino
BRA06382;Brasil;Hetero
BRA06383;Brasil;Masculino
BRA06384;Brasil;Feminismo
BRA06385;Brasil;Heterosexual
BRA06386;Brasil;Masculino
BRA06387;Brasil;Masculino
BRA06388;Brasil;Feminino
BRA06389;Brasil;Masculino
BRA06390;Brasil;Masculino
BRA06391;Brasil;Masculino
BRA06392;Brasil;Masculino
BRA06393;Brasil;Feminino
BRA06394;Brasil;Hétero
BRA06395;Brasil;Heterossexual
BRA06396;Brasil;Masculino
BRA06397;Brasil;Hetero
BRA06398;Brasil;MULHER
BRA06399;Brasil;Masculino
BRA06400;Brasil;Masculino
BRA06401;Brasil;Masculino
BRA06402;Brasil;Masculino
BRA06403;Brasil;Masculino
BRA06404;Brasil;Masculino
BRA06405;Brasil;Masculino
BRA06406;Brasil;Feminino
BRA06407;Brasil;Masculino
BRA06408;Brasil;Masculino
BRA06409;Brasil;Masculino
BRA06410;Brasil;Masculino
BRA06411;Brasil;feminino
BRA06412;Brasil;feminino
BRA06413;Brasil;Feminino
BRA06414;Brasil;feminino
BRA06415;Brasil;feminino
BRA06416;Brasil;feminino
BRA06417;Brasil;Masculino
BRA06418;Brasil;feminino
BRA06419;Brasil;Masculino
BRA06420;Brasil;Masculino
BRA06421;Brasil;Masculino
BRA06422;Brasil;Feminino
BRA06423;Brasil;Masculino
BRA06424;Brasil;Masculino
BRA06425;Brasil;Feminino
BRA06426;Brasil;FEMININO
BRA06427;Brasil;Masculino
BRA06428;Brasil;Mulher
BRA06429;Brasil;Masculino
BRA06430;Brasil;Feminino
BRA06431;Brasil;Masculino
BRA06432;Brasil;Masculino
BRA06433;Brasil;Masculino
BRA06434;Brasil;Feminino
BRA06435;Brasil;Masculino
BRA06436;Brasil;Masculino
BRA06437;Brasil;Masculino
BRA06438;Brasil;Masculino
BRA06439;Brasil;Masculino
BRA06440;Brasil;Masculino
BRA06441;Brasil;Masculino
BRA06442;Brasil;Masculino
BRA06443;Brasil;Masculino
BRA06444;Brasil;Masculino
BRA06445;Brasil;Masculino
BRA06446;Brasil;Feminino
BRA06447;Brasil;Masculino
BRA06448;Brasil;Masculino
BRA06449;Brasil;Feminino
BRA06450;Brasil;Masculino
BRA06451;Brasil;Masculino
BRA06452;Brasil;feminino
BRA06453;Brasil;Masculino
BRA06454;Brasil;Masculino
BRA06455;Brasil;Masculino
BRA06456;Brasil;Masculino
BRA06457;Brasil;cisgênero
BRA06458;Brasil;Masculino
BRA06459;Brasil;Masculino
BRA06460;Brasil;feminino
BRA06461;Brasil;Masculino
BRA06462;Brasil;Feminino
BRA06463;Brasil;feminino
BRA06464;Brasil;Feminino
BRA06465;Brasil;feminino
BRA06466;Brasil;Feminino
BRA06467;Brasil;Feminino
BRA06468;Brasil;Masculino
BRA06469;Brasil;Masculino
BRA06470;Brasil;Masculino
BRA06471;Brasil;Feminino
BRA06472;Brasil;Masculino
BRA06473;Brasil;Feminino
BRA06474;Brasil;Masculino
BRA06475;Brasil;Feminino
BRA06476;Brasil;Masculino
BRA06477;Brasil;Masculino
BRA06478;Brasil;feminino
BRA06479;Brasil;Feminino
BRA06480;Brasil;Feminino
BRA06481;Brasil;Masculino
BRA06482;Brasil;feminino
BRA06483;Brasil;Masculino
BRA06484;Brasil;feminino
BRA06485;Brasil;Masculino
BRA06486;Brasil;Masculino
BRA06487;Brasil;Masculino
BRA06488;Brasil;Masculino
BRA06489;Brasil;Masculino
BRA06490;Brasil;Cisgenero
BRA06491;Brasil;Marcelo
BRA06492;Brasil;Masculino
BRA06493;Brasil;Feminino
BRA06494;Brasil;FEMININO
BRA06495;Brasil;FEMININO
BRA06496;Brasil;Masculino
BRA06497;Brasil;Feminino
BRA06498;Brasil;Feminino
BRA06499;Brasil;Masculino
BRA06500;Brasil;Masculino
BRA06501;Brasil;Masculino
BRA06502;Brasil;Masculino
BRA06503;Brasil;Masculino
BRA06504;Brasil;Masculino
BRA06505;Brasil;Femininos
BRA06506;Brasil;Masculino
BRA06507;Brasil;Masculino
BRA06508;Brasil;Feminino
BRA06509;Brasil;Feminino
BRA06510;Brasil;Feminino
BRA06511;Brasil;Masculino
BRA06512;Brasil;Feminino
BRA06513;Brasil;Feminino
BRA06514;Brasil;Feminino
BRA06515;Brasil;Masculino
BRA06516;Brasil;Feminino
BRA06517;Brasil;Feminino
BRA06518;Brasil;Feminino
BRA06519;Brasil;Feminino
BRA06520;Brasil;Masculino
BRA06521;Brasil;Masculino
BRA06522;Brasil;Masculino
BRA06523;Brasil;Masculino
BRA06524;Brasil;Feminino
BRA06525;Brasil;Mulher
BRA06526;Brasil;Masculino
BRA06527;Brasil;Feminino
BRA06528;Brasil;Masculino
BRA06529;Brasil;Masculino
BRA06530;Brasil;Masculino
BRA06531;Brasil;Homem Cis
BRA06532;Brasil;Homem
BRA06533;Brasil;Femimino
BRA06534;Brasil;Masculino
BRA06535;Brasil;Masculino
BRA06536;Brasil;Masculino
BRA06537;Brasil;Masculino
BRA06538;Brasil;Feminino
BRA06539;Brasil;Masculino
BRA06540;Brasil;Feminino
BRA06541;Brasil;Feminino
BRA06542;Brasil;Masculino
BRA06543;Brasil;Feminino
BRA06544;Brasil;Feminino
BRA06545;Brasil;Mulher
BRA06546;Brasil;Feminino
BRA06547;Brasil;Masculino
BRA06548;Brasil;Feminino
BRA06549;Brasil;Feminino
BRA06550;Brasil;Masculino
BRA06551;Brasil;Masculino
BRA06552;Brasil;Feminino
BRA06553;Brasil;Feminino
BRA06554;Brasil;Masculino
BRA06555;Brasil;Feminino
BRA06556;Brasil;Feminino
BRA06557;Brasil;hetero
BRA06558;Brasil;hetero
BRA06559;Brasil;heterossexual
BRA06560;Brasil;Masculino
BRA06561;Brasil;Masculino
BRA06562;Brasil;Masculino
BRA06563;Brasil;Feminino
BRA06564;Brasil;Masculino
BRA06565;Brasil;Hetereo
BRA06566;Brasil;Mulher
BRA06567;Brasil;Hetereo
BRA06568;Brasil;Hétero
BRA06569;Brasil;Masculino
BRA06570;Brasil;Feminino
BRA06571;Brasil;Hetereo
BRA06572;Brasil;Masculino
BRA06573;Brasil;Homem
BRA06574;Brasil;Hetereo
BRA06575;Brasil;Feminino
BRA06576;Brasil;Hetereo
BRA06577;Brasil;Feminino
BRA06578;Brasil;Feminino
BRA06579;Brasil;Feminino
BRA06580;Brasil;Homossexual
BRA06581;Brasil;Feminino
BRA06582;Brasil;Mulher
BRA06583;Brasil;Masculino
BRA06584;Brasil;Masculino
BRA06585;Brasil;Homem
BRA06586;Brasil;Feminino
BRA06587;Brasil;Hetereo
BRA06588;Brasil;Masculino
BRA06589;Brasil;Feminino
BRA06590;Brasil;Masculino
BRA06591;Brasil;Homem
BRA06592;Brasil;Homem
BRA06593;Brasil;Homossexual
BRA06594;Brasil;Masculino
BRA06595;Brasil;Hetereo
BRA06596;Brasil;Heterossexual
BRA06597;Brasil;Masculino
BRA06598;Brasil;Mulher
BRA06599;Brasil;Hetereo
BRA06600;Brasil;Feminino
BRA06601;Brasil;Feminino
BRA06602;Brasil;HOMEM
BRA06603;Brasil;Feminino
BRA06604;Brasil;Homem
BRA06605;Brasil;Masculino
BRA06606;Brasil;Hetereo
BRA06607;Brasil;Feminino
BRA06608;Brasil;Feminino
BRA06609;Brasil;Masculino
BRA06610;Brasil;Masculino
BRA06611;Brasil;Masculino
BRA06612;Brasil;Hetereo
BRA06613;Brasil;Feminino
BRA06614;Brasil;Masculino
BRA06615;Brasil;Feminino
BRA06616;Brasil;Mulher
BRA06617;Brasil;Masculino
BRA06618;Brasil;Hetereo
BRA06619;Brasil;Masculino
BRA06620;Brasil;Masculino
BRA06621;Brasil;Masculino
BRA06622;Brasil;Homossexual
BRA06623;Brasil;HOMEM
BRA06624;Brasil;Mulher
BRA06625;Brasil;Masculino
BRA06626;Brasil;Feminino
BRA06627;Brasil;Hetereo
BRA06628;Brasil;Masculino
BRA06629;Brasil;Masculino
BRA06630;Brasil;Feminino
BRA06631;Brasil;Feminino
BRA06632;Brasil;Hetereo
BRA06633;Brasil;Masculino
BRA06634;Brasil;Masculino
BRA06635;Brasil;Feminino
BRA06636;Brasil;Hetereo
BRA06637;Brasil;Feminino
BRA06638;Brasil;Feminino
BRA06639;Brasil;Feminino
BRA06640;Brasil;Masculino
BRA06641;Brasil;Feminino
BRA06642;Brasil;Hetereo
BRA06643;Brasil;Masculino
BRA06644;Brasil;Hetereo
BRA06645;Brasil;Masculino
BRA06646;Brasil;Masculino
BRA06647;Brasil;Masculino
BRA06648;Brasil;Masculino
BRA06649;Brasil;Masculino
BRA06650;Brasil;Hetereo
BRA06651;Brasil;Masculino
BRA06652;Brasil;Masculino
BRA06653;Brasil;Feminino
BRA06654;Brasil;Masculino
BRA06655;Brasil;Hetereo
BRA06656;Brasil;Masculino
BRA06657;Brasil;Feminino
BRA06658;Brasil;Feminino
BRA06659;Brasil;Hetereo
BRA06660;Brasil;Masculino
BRA06661;Brasil;Masculino
BRA06662;Brasil;Masculino
BRA06663;Brasil;feminino
BRA06664;Brasil;Hetereo
BRA06665;Brasil;Feminino
BRA06666;Brasil;Homem
BRA06667;Brasil;Masculino
BRA06668;Brasil;Hetereo
BRA06669;Brasil;feminino
BRA06670;Brasil;Masculino
BRA06671;Brasil;Masculino
BRA06672;Brasil;Masculino
BRA06673;Brasil;Feminino
BRA06674;Brasil;Masculino
BRA06675;Brasil;Hetereo
BRA06676;Brasil;Masculino
BRA06677;Brasil;Masculino
BRA06678;Brasil;Masculino
BRA06679;Brasil;Masculino
BRA06680;Brasil;Feminino
BRA06681;Brasil;feminino
BRA06682;Brasil;Feninino
BRA06683;Brasil;Masculino
BRA06684;Brasil;Masculino
BRA06685;Brasil;Hetereo
BRA06686;Brasil;Feminino
BRA06687;Brasil;Feminino
BRA06688;Brasil;Masculino
BRA06689;Brasil;Homossexual
BRA06690;Brasil;Masculino
BRA06691;Brasil;Homem
BRA06692;Brasil;Masculino
BRA06693;Brasil;feminino
BRA06694;Brasil;Homem
BRA06695;Brasil;Hetereo
BRA06696;Brasil;feminino
BRA06697;Brasil;Masculino
BRA06698;Brasil;feminino
BRA06699;Brasil;Hetereo
BRA06700;Brasil;Masculino
BRA06701;Brasil;Masculino
BRA06702;Brasil;Hetereo
